airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,Command_fault,Command
68.990227,-315.459717,-314.266266,3.137263,-0.461892,3.137263,-0.461892,-309.999847,-310,18.919296,38.149681,5.574914,294.977417,100.262596,-0.16138,-0.290632,15.227012,0.006272,0.062636,0.067703,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
69.567909,-315.44046,-314.247009,3.137681,-0.489052,3.137681,-0.489052,-309.999847,-310,18.939043,38.659832,6.328374,294.974426,100.326653,-0.182984,-0.285108,15.721558,0.006598,0.062745,0.067932,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
70.437225,-315.410797,-314.217346,3.087794,-0.622023,3.087794,-0.622023,-309.999847,-310,18.973753,39.427082,7.369868,294.970276,100.350403,-0.195861,-0.253722,13.860202,0.006986,0.062754,0.068082,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
71.044815,-315.38913,-314.195709,3.027899,-0.758465,3.027899,-0.758465,-309.999847,-310,18.999575,39.961338,7.38387,294.967834,100.316589,-0.191658,-0.218862,16.263483,0.008886,0.061756,0.068289,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
71.894371,-315.357605,-314.164185,2.961291,-0.928753,2.961291,-0.928753,-309.999847,-310,19.034288,40.711338,6.890807,294.965454,100.203072,-0.168267,-0.158109,12.879434,0.010835,0.060558,0.068411,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
72.469284,-315.335602,-314.142181,2.935901,-1.014612,2.935901,-1.014612,-309.999847,-310,19.056917,41.226921,6.666584,294.964691,100.084,-0.14318,-0.113572,13.080578,0.013268,0.059226,0.06853,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
73.318115,-315.302338,-314.108887,2.924778,-1.101686,2.924778,-1.101686,-309.999847,-310,19.091705,42.002014,7.093726,294.964935,99.850639,-0.096846,-0.05191,13.372982,0.014494,0.058718,0.068568,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
73.900566,-315.278778,-314.085327,2.904053,-1.148396,2.904053,-1.148396,-309.999847,-310,19.117983,42.541325,8.122156,294.965851,99.655724,-0.063846,-0.017663,17.85602,0.015738,0.058496,0.068556,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
74.711899,-315.244263,-314.050842,2.816,-1.138313,2.816,-1.138313,-309.999847,-310,19.159975,43.297554,8.771176,294.967926,99.345963,-0.017835,0.015582,18.005056,0.016406,0.058081,0.06851,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
75.545006,-315.206726,-314.013275,2.724838,-1.036438,2.724838,-1.036438,-309.999847,-310,19.202127,44.076675,8.315127,294.970673,98.990601,0.019169,0.028954,22.11393,0.016262,0.05632,0.068407,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
76.122139,-315.179779,-313.986359,2.71376,-0.943284,2.71376,-0.943284,-309.999847,-310,19.234709,44.618431,10.979004,294.972565,98.726135,0.037483,0.025561,19.138447,0.014806,0.054497,0.068269,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
76.921562,-315.137115,-313.943665,2.794327,-0.845787,2.794327,-0.845787,-309.999847,-310,19.314459,45.37772,23.354469,294.974609,98.337723,0.054983,0.006366,14.971434,0.013475,0.054275,0.068175,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
77.459999,-315.0979,-313.90448,2.885261,-0.823769,2.885261,-0.823769,-309.999847,-310,19.416382,45.898796,37.92701,294.975403,98.063118,0.060573,-0.012903,18.917952,0.012083,0.055887,0.068073,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
78.267525,-315.003082,-313.809631,3.026967,-0.880262,3.026967,-0.880262,-309.999847,-310,19.683498,46.702415,65.927124,294.975555,97.633743,0.062056,-0.044563,23.960917,0.011768,0.057705,0.068033,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
78.754494,-314.912628,-313.719177,3.122937,-0.96197,3.122937,-0.96197,-309.999847,-310,19.92519,47.201927,84.781342,294.975098,97.366631,0.060063,-0.061582,32.557373,0.012575,0.060539,0.068025,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
79.510117,-314.697815,-313.504364,3.272224,-1.129153,3.272224,-1.129153,-309.999847,-310,20.442627,48.004971,115.662048,294.973785,96.94281,0.055232,-0.079661,50.103989,0.013742,0.062459,0.068048,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
79.979736,-314.504944,-313.311493,3.380497,-1.239335,3.380497,-1.239335,-309.999847,-310,20.862595,48.525196,135.573929,294.972839,96.675446,0.052231,-0.084254,63.136627,0.016131,0.065444,0.068114,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
80.653725,-314.125488,-312.932037,3.532337,-1.360497,3.532337,-1.360497,-309.999847,-310,21.615904,49.303905,164.571533,294.971619,96.292236,0.049629,-0.081141,84.539742,0.017705,0.06761,0.068161,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
81.065018,-313.822632,-312.629181,3.630226,-1.400171,3.630226,-1.400171,-309.999847,-310,22.170887,49.800037,182.210236,294.9711,96.062347,0.049601,-0.074553,98.897423,0.019436,0.070647,0.068222,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
81.664452,-313.266327,-312.072876,3.761049,-1.392509,3.761049,-1.392509,-309.999847,-310,23.124395,50.552341,209.224762,294.970764,95.741158,0.05161,-0.061026,121.756897,0.020002,0.072605,0.068248,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
82.088264,-312.776611,-311.58316,3.863353,-1.340738,3.863353,-1.340738,-309.999847,-310,23.91688,51.108688,229.010132,294.970856,95.529068,0.054753,-0.050886,139.184586,0.019893,0.075221,0.068265,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
82.648071,-311.988556,-310.795135,3.992533,-1.225271,3.992533,-1.225271,-309.999847,-310,25.132341,51.874836,256.231567,294.971313,95.278931,0.059572,-0.039723,163.729568,0.019153,0.077267,0.06826,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
83.004898,-311.390717,-310.197266,4.079118,-1.13313,4.079118,-1.13313,-309.999847,-310,26.016933,52.382568,273.802368,294.97168,95.143211,0.062555,-0.035013,180.3535,0.017504,0.079851,0.068237,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
83.517929,-310.385162,-309.191711,4.191182,-1.00179,4.191182,-1.00179,-309.999847,-310,27.450985,53.139111,298.693451,294.972137,94.990005,0.065991,-0.032051,205.332489,0.016188,0.081582,0.068219,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
83.846581,-309.642975,-308.449524,4.26699,-0.924873,4.26699,-0.924873,-309.999847,-310,28.475683,53.639835,315.818115,294.972321,94.922882,0.067243,-0.03203,221.840729,0.014311,0.083824,0.068196,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
84.308708,-308.457886,-307.264435,4.379849,-0.843663,4.379849,-0.843663,-309.999847,-310,30.079073,54.364437,343.485992,294.972321,94.876442,0.067674,-0.03332,245.860458,0.013212,0.08534,0.068187,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
84.75486,-307.107239,-305.913788,4.528605,-0.791588,4.528605,-0.791588,-309.999847,-310,31.875418,55.102283,374.103485,294.972107,94.892975,0.06702,-0.034211,271.27356,0.012052,0.087597,0.068187,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
85.036331,-306.130737,-304.937317,4.633012,-0.768793,4.633012,-0.768793,-309.999847,-310,33.154507,55.589695,392.3255,294.971832,94.940392,0.066484,-0.033678,288.565094,0.011308,0.090572,0.068198,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
85.439224,-304.551544,-303.358093,4.734291,-0.741018,4.734291,-0.741018,-299.999847,-300,35.17588,56.313744,414.449432,294.971344,95.065659,0.06617,-0.030246,314.659058,0.010983,0.09266,0.068211,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
85.688751,-303.47345,-302.279999,4.778216,-0.719594,4.778216,-0.719594,-299.999847,-300,36.520351,56.771759,426.745087,294.971039,95.178665,0.066369,-0.026357,330.980591,0.010586,0.094686,0.068236,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
86.087593,-301.582214,-300.388763,4.84455,-0.671914,4.84455,-0.671914,-299.999847,-300,38.82478,57.520473,445.795868,294.970734,95.418419,0.067731,-0.018083,356.723328,0.01028,0.095564,0.068251,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
86.333549,-300.320618,-299.127167,4.901068,-0.631625,4.901068,-0.631625,-299.999847,-300,40.331642,57.988091,457.974426,294.970703,95.601868,0.069044,-0.012507,372.189941,0.009599,0.096891,0.068266,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
86.667671,-298.448792,-297.255371,4.982439,-0.567205,4.982439,-0.567205,-299.999847,-300,42.538311,58.643394,476.198914,294.970734,95.901169,0.071131,-0.005292,393.209229,0.009023,0.098021,0.068268,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
86.913864,-296.952606,-295.759186,5.048156,-0.513835,5.048156,-0.513835,-299.999847,-300,44.285049,59.138725,490.830811,294.970795,96.158997,0.073,-7.24E-04,408.723511,0.008103,0.099649,0.068266,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
87.233383,-294.851593,-293.658142,5.129445,-0.446039,5.129445,-0.446039,-289.999847,-290,46.721447,59.797432,510.933197,294.970917,96.541908,0.075098,0.003856,429.069672,0.007341,0.100963,0.068263,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
87.446754,-293.352753,-292.159302,5.189122,-0.403085,5.189122,-0.403085,-289.999847,-290,48.448109,60.243694,524.56842,294.970978,96.825737,0.076176,0.006143,442.898529,0.006372,0.102589,0.068257,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
87.757889,-290.950958,-289.757507,5.274248,-0.34922,5.274248,-0.34922,-289.999847,-290,51.199436,60.922939,545.61084,294.970978,97.292389,0.077291,0.008745,464.030365,0.005758,0.103782,0.068254,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
88.045845,-288.577332,-287.383881,5.357703,-0.30962,5.357703,-0.30962,-289.999847,-290,53.901455,61.55563,565.530273,294.970886,97.760605,0.077929,0.010936,483.903229,0.004989,0.105485,0.068254,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
88.235588,-286.892517,-285.699066,5.416707,-0.28754,5.416707,-0.28754,-289.999847,-290,55.810009,61.983898,579.091125,294.970825,98.093468,0.078206,0.012592,497.473541,0.004423,0.107154,0.068259,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
88.515503,-284.203644,-283.010193,5.497573,-0.259437,5.497573,-0.259437,-279.999847,-280,58.840687,62.635193,599.75647,294.970642,98.620316,0.078645,0.015658,518.443665,0.004108,0.108334,0.068262,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
88.683563,-282.47876,-281.285309,5.551278,-0.242355,5.551278,-0.242355,-279.999847,-280,60.77774,63.03455,612.522095,294.970551,98.953423,0.079025,0.017911,531.220581,0.003706,0.109951,0.068271,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
88.941826,-279.694916,-278.501465,5.630519,-0.214982,5.630519,-0.214982,-279.999847,-280,63.891605,63.651108,632.390442,294.970459,99.478775,0.079809,0.021748,551.169556,0.003462,0.111026,0.068275,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
89.098198,-277.781494,-276.588043,5.68945,-0.194346,5.68945,-0.194346,-279.999847,-280,66.022461,64.056343,645.670044,294.970428,99.829132,0.080437,0.024349,564.55072,0.003071,0.11261,0.06828,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
89.336555,-274.744049,-273.550598,5.77281,-0.160966,5.77281,-0.160966,-269.999847,-270,69.394821,64.671928,666.163147,294.970428,100.365089,0.081483,0.028083,584.986389,0.002776,0.113789,0.068282,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
89.479004,-272.80304,-271.609589,5.826634,-0.13901,5.826634,-0.13901,-269.999847,-270,71.543701,65.048965,678.728394,294.970428,100.693512,0.08218,0.030155,597.556152,0.0023,0.115456,0.068282,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
89.692444,-269.681885,-268.488464,5.901592,-0.106365,5.901592,-0.106365,-269.999847,-270,74.98703,65.630432,697.897034,294.970428,101.196693,0.083171,0.032934,617.236938,0.001986,0.116533,0.068282,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
89.833282,-267.455811,-266.26236,5.956805,-0.084385,5.956805,-0.084385,-269.999847,-270,77.433609,66.027992,710.861145,294.970428,101.536194,0.083742,0.034596,630.846375,0.00152,0.118032,0.068282,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
90.027306,-264.262939,-263.069489,6.026651,-0.057281,6.026651,-0.057281,-259.999847,-260,80.933868,66.575989,728.590393,294.970398,101.994812,0.084469,0.036634,649.4599,0.001205,0.119136,0.068282,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
90.216881,-260.882141,-259.68869,6.100346,-0.032166,6.100346,-0.032166,-259.999847,-260,84.6222,67.129189,746.234253,294.970367,102.44294,0.085071,0.038609,668.601685,8.18E-04,0.120533,0.068283,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
90.335655,-258.476593,-257.283173,6.150949,-0.016217,6.150949,-0.016217,-259.999847,-260,87.235031,67.507133,758.296814,294.970337,102.738373,0.085421,0.039975,681.914551,4.60E-04,0.122007,0.068285,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
90.495193,-255.135864,-253.942413,6.209344,0.003183,6.209344,0.003183,-259.999847,-260,90.854469,68.012962,773.970764,294.970276,103.117584,0.085909,0.041903,699.511292,2.32E-04,0.123019,0.068286,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
90.612579,-252.628769,-251.435333,6.254855,0.017499,6.254855,0.017499,-249.999863,-250,93.561646,68.378914,784.943542,294.970245,103.378784,0.086378,0.043405,712.167542,-4.50E-05,0.124187,0.068289,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
90.771744,-248.942139,-247.748703,6.316504,0.037853,6.316504,0.037853,-249.999863,-250,97.526352,68.897026,800.397095,294.970215,103.727371,0.087023,0.045574,730.165283,-2.50E-04,0.125097,0.068291,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
90.867264,-246.543716,-245.350281,6.35761,0.051426,6.35761,0.051426,-249.999863,-250,100.099152,69.22258,810.018127,294.970184,103.932571,0.087395,0.046935,741.274109,-5.41E-04,0.12633,0.068292,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
91.019836,-242.612335,-241.4189,6.41474,0.072605,6.41474,0.072605,-239.999863,-240,104.301781,69.737419,824.999023,294.970154,104.233551,0.088166,0.048979,758.960022,-7.35E-04,0.127152,0.068294,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
91.116158,-239.905731,-238.71228,6.454774,0.087161,6.454774,0.087161,-239.999863,-240,107.183807,70.079132,834.678223,294.970154,104.416466,0.088621,0.050265,770.763123,-0.001037,0.128295,0.068295,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
91.247505,-236.056381,-234.862946,6.504409,0.106175,6.504409,0.106175,-239.999863,-240,111.274261,70.549232,847.732422,294.970154,104.645004,0.089276,0.051893,786.585815,-0.001245,0.129095,0.068295,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
91.383568,-232.022186,-230.828735,6.556119,0.124852,6.556119,0.124852,-229.999863,-230,115.545944,71.022774,860.543152,294.970123,104.84713,0.08988,0.053417,802.395996,-0.001517,0.130088,0.068295,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
91.465416,-229.179932,-227.986496,6.592473,0.137298,6.592473,0.137298,-229.999863,-230,118.549622,71.345703,869.237,294.970123,104.968422,0.090238,0.054396,812.909729,-0.001784,0.131122,0.068297,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
91.581474,-225.142639,-223.949188,6.634811,0.152474,6.634811,0.152474,-229.999863,-230,122.804504,71.789742,880.856323,294.970093,105.113037,0.090753,0.0557,827.397034,-0.001961,0.131849,0.068297,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
91.658257,-222.335007,-221.141571,6.665644,0.16269,6.665644,0.16269,-219.999863,-220,125.75383,72.088844,888.433105,294.970093,105.195969,0.091083,0.056593,837.194153,-0.002178,0.132696,0.068298,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
91.773537,-218.070786,-216.87735,6.707676,0.176906,6.707676,0.176906,-219.999863,-220,130.224609,72.52935,899.458252,294.970062,105.297127,0.091572,0.057902,851.298767,-0.002324,0.133313,0.068298,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
91.872574,-213.741898,-212.548462,6.750353,0.190888,6.750353,0.190888,-209.999863,-210,134.749176,72.96022,910.044495,294.969849,105.372513,0.092055,0.059187,865.003967,-0.002527,0.134154,0.0683,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
91.943306,-210.69928,-209.505844,6.779402,0.200443,6.779402,0.200443,-209.999863,-210,137.921997,73.253822,917.221741,294.969849,105.411087,0.092365,0.060044,874.262939,-0.002727,0.135007,0.068301,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
92.039352,-206.395157,-205.201721,6.813622,0.212929,6.813622,0.212929,-209.999863,-210,142.404892,73.657219,926.755737,294.969849,105.448158,0.092842,0.061186,886.606567,-0.002863,0.135588,0.068301,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
92.100311,-203.536514,-202.343063,6.837748,0.221227,6.837748,0.221227,-199.999863,-200,145.375259,73.917511,932.704712,294.969849,105.462891,0.093102,0.061915,894.553589,-0.003042,0.136272,0.068303,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
92.201958,-198.897491,-197.704056,6.873331,0.233789,6.873331,0.233789,-199.999863,-200,150.193192,74.328377,942.034729,294.969849,105.472832,0.093602,0.063,906.505066,-0.00316,0.136755,0.068303,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
92.255798,-195.727783,-194.534348,6.898606,0.242204,6.898606,0.242204,-199.999863,-200,153.475143,74.600548,948.148499,294.969849,105.47139,0.093878,0.063688,914.64325,-0.00334,0.137467,0.068304,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
92.341949,-191.253464,-190.060028,6.928569,0.252906,6.928569,0.252906,-189.999863,-190,158.105118,74.974319,956.401306,294.969849,105.460571,0.094278,0.064577,925.381653,-0.00346,0.137972,0.068304,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
92.395905,-188.028259,-186.834808,6.950855,0.260378,6.950855,0.260378,-189.999863,-190,161.436035,75.236176,961.997192,294.969849,105.447929,0.094531,0.065193,932.896606,-0.003613,0.138571,0.068304,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
92.476349,-183.477448,-182.283997,6.978922,0.270006,6.978922,0.270006,-179.999863,-180,166.131577,75.595711,969.579468,294.969849,105.425461,0.094897,0.06601,942.932434,-0.00372,0.139017,0.068304,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
92.524094,-180.33165,-179.138214,6.999005,0.276497,6.999005,0.276497,-179.999863,-180,169.372177,75.83754,974.581299,294.969849,105.408066,0.09513,0.066559,949.653503,-0.003857,0.139578,0.068306,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
92.592949,-175.709183,-174.515747,7.025435,0.285345,7.025435,0.285345,-179.999863,-180,174.127579,76.183449,981.65686,294.969849,105.381714,0.095431,0.067322,959.154114,-0.00395,0.13998,0.068306,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
92.663734,-172.388199,-171.194763,7.045307,0.291651,7.045307,0.291651,-169.999863,-170,177.544891,76.425674,986.539063,294.969849,105.363365,0.095686,0.067853,965.388916,-0.004076,0.140509,0.068307,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
92.715088,-167.567703,-166.374268,7.070653,0.300138,7.070653,0.300138,-169.999863,-170,182.495331,76.767494,993.370789,294.969849,105.339493,0.096004,0.068576,974.414856,-0.004166,0.140906,0.068307,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
92.782448,-162.70752,-161.514084,7.095825,0.308399,7.095825,0.308399,-159.999863,-160,187.478958,77.101173,999.869446,294.969849,105.320656,0.096316,0.069271,983.188721,-0.004288,0.141413,0.068307,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
92.820976,-159.446701,-158.253265,7.112533,0.313774,7.112533,0.313774,-159.999863,-160,190.819153,77.319183,1004.080688,294.969849,105.311913,0.096513,0.069713,988.849731,-0.004406,0.141916,0.068307,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
92.882095,-154.526886,-153.33345,7.134002,0.32121,7.134002,0.32121,-149.999863,-150,195.85524,77.639626,1010.097656,294.969849,105.305855,0.096809,0.070343,996.978638,-0.004482,0.142251,0.068309,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
92.918869,-151.363922,-150.170471,7.148829,0.325982,7.148829,0.325982,-149.999863,-150,199.088043,77.840286,1013.770874,294.969849,105.307022,0.096968,0.070737,1002.114929,-0.004589,0.14268,0.068309,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
92.9748,-146.388657,-145.195221,7.169636,0.332945,7.169636,0.332945,-149.999863,-150,204.171448,78.148094,1019.375671,294.969849,105.317711,0.097243,0.071315,1009.730164,-0.004657,0.142977,0.068309,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
93.012383,-142.777344,-141.583893,7.185224,0.337922,7.185224,0.337922,-139.999863,-140,207.859818,78.365715,1023.274475,294.969849,105.332672,0.09745,0.071716,1014.937683,-0.004756,0.143393,0.068309,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
93.065742,-137.750092,-136.556656,7.20392,0.344273,7.20392,0.344273,-139.999863,-140,212.9897,78.660652,1028.463257,294.969849,105.364075,0.097705,0.072237,1021.953369,-0.004827,0.143704,0.068311,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
93.114212,-133.121262,-131.927811,7.221551,0.349968,7.221551,0.349968,-129.999863,-130,217.714188,78.924622,1032.98999,294.969849,105.404167,0.097922,0.072698,1027.84082,-0.004918,0.144078,0.068311,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
93.145462,-129.455475,-128.262039,7.235271,0.354309,7.235271,0.354309,-129.999863,-130,221.450958,79.128357,1036.473389,294.969849,105.443558,0.098103,0.073043,1032.521606,-0.005,0.144431,0.068311,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
93.192513,-124.353073,-123.15963,7.251906,0.359892,7.251906,0.359892,-119.999855,-120,226.645355,79.404396,1041.095337,294.969849,105.509491,0.098327,0.073496,1038.945557,-0.005062,0.144705,0.068311,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
93.224251,-120.936897,-119.743454,7.263469,0.363579,7.263469,0.363579,-119.999855,-120,230.120773,79.584579,1044.036987,294.969818,105.560738,0.098471,0.073791,1043.077271,-0.005141,0.145038,0.068311,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
93.264832,-115.792801,-114.59935,7.278904,0.368717,7.278904,0.368717,-119.999855,-120,235.35202,79.849182,1048.297119,294.969818,105.64827,0.098683,0.074211,1048.995117,-0.005194,0.145269,0.068312,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
93.287315,-112.347519,-111.154076,7.28961,0.372112,7.28961,0.372112,-109.999855,-110,238.851074,80.021866,1051.025635,294.969818,105.713509,0.098819,0.074484,1052.955566,-0.005267,0.145578,0.068312,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
93.329887,-107.023125,-105.829681,7.304288,0.376993,7.304288,0.376993,-109.999855,-110,244.26297,80.282372,1055.074463,294.969818,105.824295,0.099018,0.074883,1058.433105,-0.005316,0.145792,0.068312,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
93.357155,-103.702667,-102.509224,7.313948,0.380029,7.313948,0.380029,-99.999855,-100,247.63739,80.440872,1057.500977,294.969818,105.899055,0.099144,0.075122,1061.639648,-0.005386,0.146086,0.068312,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
93.392509,-98.483475,-97.290031,7.326893,0.3844,7.326893,0.3844,-99.999855,-100,252.934433,80.683754,1061.162231,294.969818,106.024399,0.099331,0.075473,1066.79187,-0.005429,0.146279,0.068312,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
93.417831,-94.992577,-93.799133,7.336185,0.387322,7.336185,0.387322,-99.999855,-100,256.475677,80.842216,1063.498901,294.969818,106.113129,0.099448,0.075701,1070.094482,-0.005491,0.146538,0.068312,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
93.451279,-89.73967,-88.546227,7.348525,0.391381,7.348525,0.391381,-89.999855,-90,261.802032,81.074806,1066.910889,294.969788,106.253082,0.099618,0.076019,1074.877808,-0.005533,0.146724,0.068312,0,1, set /instrumentation/heading-indicator/serviceable false, fly_strait
