airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm
36.218281,-25.623917,-24.430471,2.823698,0.031082,2.823698,0.031082,-19.999857,-20.0,20.186207,15.443349,11.846828,297.640289,13.103094,-0.017396,0.002945,21.79801,-4.61E-4,0.056291,0.011352,0.0,1.0,2310.388672
37.086456,-25.570427,-24.376982,2.829679,0.031937,2.829679,0.031937,-19.999857,-20.0,20.246126,16.07192,12.117342,297.640289,12.969975,-0.017193,0.002709,22.453009,-4.44E-4,0.056474,0.011244,0.0,1.0,2312.611816
37.664204,-25.533905,-24.340462,2.833557,0.032835,2.833557,0.032835,-19.999857,-20.0,20.28684,16.494892,12.303479,297.638153,12.882088,-0.017624,0.002243,22.875153,-4.56E-4,0.056594,0.011244,0.0,1.0,2314.094238
38.53009,-25.477943,-24.2845,2.827123,0.034558,2.827123,0.034558,-19.999857,-20.0,20.347237,17.13504,11.408432,297.632477,12.753129,-0.018955,0.001257,23.368774,-4.69E-4,0.056671,0.011351,0.0,1.0,2316.318359
39.107803,-25.440409,-24.246965,2.827641,0.035595,2.827641,0.035595,-19.999857,-20.0,20.385599,17.565506,11.602575,297.627777,12.669887,-0.020078,5.41E-4,23.371298,-4.94E-4,0.056542,0.011635,0.0,1.0,2317.802002
39.972061,-25.383949,-24.190506,2.834995,0.037009,2.834995,0.037009,-19.999857,-20.0,20.444313,18.216572,11.886153,297.620575,12.550404,-0.021812,-4.23E-4,23.489433,-5.08E-4,0.056553,0.01187,0.0,1.0,2320.028809
40.546795,-25.346064,-24.152618,2.840398,0.037785,2.840398,0.037785,-19.999857,-20.0,20.484241,18.654081,12.062611,297.616302,12.475039,-0.022817,-9.05E-4,23.637264,-5.29E-4,0.0567,0.01223,0.0,1.0,2321.513672
41.406902,-25.288692,-24.095247,2.847558,0.03861,2.847558,0.03861,-19.999857,-20.0,20.545225,19.315359,12.322875,297.612091,12.369524,-0.023807,-0.001193,15.249562,-5.4E-4,0.056808,0.012444,0.0,1.0,2323.741455
41.978931,-25.250006,-24.056561,2.85216,0.037864,2.85216,0.037864,-19.999857,-20.0,20.586674,19.759449,12.471631,297.611084,12.304774,-0.024312,-0.001116,23.545481,-5.52E-4,0.056951,0.012654,0.0,1.0,2325.226807
42.837112,-25.191668,-23.998224,2.846747,0.036382,2.846747,0.036382,-19.999857,-20.0,20.645712,20.430281,11.793772,297.612915,12.216927,-0.023633,-4.72E-4,17.824299,-5.41E-4,0.057043,0.012704,0.0,1.0,2327.455078
43.407913,-25.152861,-23.959415,2.851106,0.036362,2.851106,0.036362,-19.999857,-20.0,20.685326,20.880539,11.964836,297.615997,12.164989,-0.022792,2.08E-4,16.941891,-5.2E-4,0.056935,0.012613,0.0,1.0,2329.057861
44.261719,-25.094519,-23.901073,2.858847,0.036556,2.858847,0.036556,-19.999857,-20.0,20.745787,21.560308,12.211133,297.622009,12.097648,-0.021142,0.001315,19.035917,-5.19E-4,0.057022,0.012459,0.0,1.0,2332.675537
44.829887,-25.055414,-23.861971,2.86377,0.036818,2.86377,0.036818,-19.999857,-20.0,20.786768,22.016317,12.370106,297.626221,12.060074,-0.019986,0.001991,21.41551,-5.22E-4,0.057177,0.012158,0.0,1.0,2335.679932
45.684998,-24.996876,-23.803431,2.838395,0.034432,2.838395,0.034432,-19.999857,-20.0,20.841095,22.704462,9.732426,297.631531,12.014964,-0.018592,0.002665,18.398514,-5.26E-4,0.057275,0.011948,0.0,1.0,2340.719482
46.256363,-24.95923,-23.765787,2.840569,0.034576,2.840569,0.034576,-19.999857,-20.0,20.873861,23.165945,9.916387,297.634094,11.992409,-0.017787,0.002931,18.154009,-4.92E-4,0.056768,0.011682,0.0,1.0,2344.310547
47.111912,-24.904467,-23.711021,2.850674,0.035489,2.850674,0.035489,-19.999857,-20.0,20.924057,23.862127,10.146002,297.63446,11.969744,-0.017328,0.002747,17.389055,-4.94E-4,0.056811,0.011554,0.0,1.0,2349.905029
47.681705,-24.868721,-23.675278,2.856531,0.036401,2.856531,0.036401,-19.999857,-20.0,20.958115,24.328825,10.281762,297.632263,11.961921,-0.0176,0.002264,17.061785,-5.07E-4,0.057013,0.011536,0.0,1.0,2353.723877
48.53577,-24.815788,-23.622345,2.863625,0.038062,2.863625,0.038062,-19.999857,-20.0,21.010017,25.032621,10.473627,297.625946,11.960659,-0.01883,0.001172,16.771301,-5.2E-4,0.057131,0.011645,0.0,1.0,2359.533691
49.104763,-24.780752,-23.587307,2.868219,0.039255,2.868219,0.039255,-19.999857,-20.0,21.045153,25.504261,10.601684,297.620392,11.966434,-0.020059,3.26E-4,16.681665,-5.44E-4,0.057273,0.011961,0.0,1.0,2363.443359
49.957752,-24.728298,-23.534853,2.874841,0.040935,2.874841,0.040935,-19.999857,-20.0,21.098656,26.215273,10.79365,297.611816,11.984278,-0.022137,-8.12E-4,16.666235,-5.61E-4,0.057364,0.012239,0.0,1.0,2369.342773
50.5261,-24.693274,-23.499828,2.87941,0.041944,2.87941,0.041944,-19.999857,-20.0,21.134861,26.691595,10.92348,297.606781,12.001816,-0.023452,-0.001371,16.71874,-5.85E-4,0.057497,0.012668,0.0,1.0,2373.292725
51.378273,-24.640488,-23.447042,2.885834,0.042234,2.885834,0.042234,-19.999857,-20.0,21.190159,27.409445,11.768486,297.601807,12.035728,-0.025212,-0.001747,16.87384,-5.99E-4,0.057588,0.01292,0.0,1.0,2379.236084
51.945114,-24.604862,-23.411419,2.898421,0.025055,2.898421,0.025055,-19.999857,-20.0,21.229694,27.890194,12.211672,297.60022,12.062943,-0.025466,-0.002069,17.220453,-6.03E-4,0.057717,0.013168,0.0,1.0,2383.208008
52.794575,-24.550068,-23.356623,2.907074,0.024579,2.907074,0.024579,-19.999857,-20.0,21.291262,28.614487,12.404007,297.601563,12.11023,-0.024837,-0.001353,17.939163,-3.58E-4,0.057968,0.013248,0.0,1.0,2389.175781
53.360867,-24.512653,-23.319208,2.911016,0.024744,2.911016,0.024744,-19.999857,-20.0,21.332838,29.099407,12.536484,297.604187,12.145592,-0.023953,-6.6E-4,18.373032,-3.51E-4,0.058141,0.01318,0.0,1.0,2393.161377
54.210083,-24.45533,-23.261885,2.916877,0.025027,2.916877,0.025027,-19.999857,-20.0,21.396036,29.829784,12.738197,297.609406,12.20352,-0.022174,4.46E-4,21.229319,-3.53E-4,0.05822,0.013049,0.0,1.0,2399.149902
54.776012,-24.416365,-23.222921,2.921131,0.025287,2.921131,0.025287,-19.999857,-20.0,21.438732,30.318653,12.87456,297.612976,12.24488,-0.02088,0.0011,21.411524,-3.58E-4,0.058338,0.012788,0.0,1.0,2403.148926
55.624527,-24.356861,-23.163418,2.927387,0.025898,2.927387,0.025898,-19.999857,-20.0,21.503633,31.054787,13.078819,297.616821,12.310124,-0.019133,0.001724,22.93325,-3.61E-4,0.058423,0.01261,0.0,1.0,2409.157715
56.189896,-24.316521,-23.123075,2.931677,0.026452,2.931677,0.026452,-19.999857,-20.0,21.54747,31.547384,13.216757,297.617828,12.355213,-0.018268,0.001844,19.234516,-3.7E-4,0.058548,0.012418,0.0,1.0,2413.169922
57.037426,-24.255037,-23.061592,2.937836,0.027528,2.937836,0.027528,-19.999857,-20.0,21.61408,32.288948,13.422356,297.616425,12.424267,-0.017627,0.001549,18.945198,-3.78E-4,0.058634,0.012367,0.0,1.0,2419.197754
57.602303,-24.213428,-23.019983,2.932992,0.028506,2.932992,0.028506,-19.999857,-20.0,21.658472,32.785061,12.796717,297.613617,12.470673,-0.017812,0.001098,23.649733,-3.93E-4,0.058757,0.012437,0.0,1.0,2423.222412
58.456726,-24.152998,-22.959555,2.905191,0.030082,2.905191,0.030082,-19.999857,-20.0,21.704393,33.53183,9.158777,297.608521,12.539742,-0.018322,3.74E-4,18.425776,-4.07E-4,0.05866,0.012578,0.0,1.0,2429.276611
59.025314,-24.115036,-22.921591,2.910164,0.030893,2.910164,0.030893,-19.999857,-20.0,21.735199,34.031368,9.313228,297.604614,12.584804,-0.018951,-1.41E-4,18.265982,-4.3E-4,0.058104,0.012833,0.0,1.0,2433.324707
59.876453,-24.060556,-22.867111,2.920413,0.032114,2.920413,0.032114,-19.999857,-20.0,21.782265,34.783134,9.497624,297.598755,12.650048,-0.020056,-8.07E-4,17.129883,-4.41E-4,0.058203,0.013028,0.0,1.0,2439.408691
60.442966,-24.025415,-22.831972,2.928311,0.029413,2.928311,0.029413,-19.999857,-20.0,21.814648,35.2859,10.141888,297.595337,12.691529,-0.021104,-0.00124,16.626099,-4.59E-4,0.058408,0.013321,0.0,1.0,2443.472412
61.290138,-23.973248,-22.779804,2.940005,0.025373,2.940005,0.025373,-19.999857,-20.0,21.86759,36.04232,10.68104,297.592102,12.750193,-0.021472,-0.001407,16.534988,-4.2E-4,0.058566,0.013492,0.0,1.0,2449.643555
62.13644,-23.921028,-22.727585,2.945487,0.026513,2.945487,0.026513,-19.999857,-20.0,21.921349,36.80138,10.820887,297.591644,12.804023,-0.021696,-0.001038,16.589001,-3.62E-4,0.0588,0.013654,0.0,1.0,2455.902344
62.70015,-23.886103,-22.692657,2.949091,0.027208,2.949091,0.027208,-19.999857,-20.0,21.957596,37.308834,10.922949,297.592773,12.836911,-0.021555,-6.03E-4,16.662352,-3.73E-4,0.058877,0.013684,0.0,1.0,2460.105957
63.548489,-23.834101,-22.640656,2.919693,0.028344,2.919693,0.028344,-19.999857,-20.0,22.00127,38.07209,6.129631,297.596069,12.881373,-0.020962,2.28E-4,15.840291,-3.89E-4,0.058982,0.01362,0.0,1.0,2466.444092
64.116814,-23.802055,-22.60861,2.91739,0.028975,2.91739,0.028975,-19.999857,-20.0,22.021921,38.582321,6.258992,297.599152,12.907537,-0.020352,8.42E-4,14.224972,-4.05E-4,0.058394,0.013455,0.0,1.0,2470.692383
64.966751,-23.757795,-22.564352,2.926538,0.032231,2.926538,0.032231,-19.999857,-20.0,22.053658,39.349678,6.41964,297.590302,12.941319,-0.020504,-8.11E-4,16.100431,-4.14E-4,0.058348,0.0,0.0,1.0,2477.087891
65.531982,-23.730209,-22.536764,2.931545,0.033647,2.931545,0.033647,-19.999857,-20.0,22.075195,39.862553,6.497183,297.551514,12.959965,-0.02254,-0.007071,13.865148,-4.6E-4,0.058531,4.42E-4,0.0,1.0,2481.362305
66.377098,-23.690916,-22.497473,2.937069,0.033057,2.937069,0.033057,-19.999857,-20.0,22.107944,40.633709,6.600452,297.454346,12.981226,-0.029681,-0.021315,15.500839,-4.81E-4,0.058631,0.002382,0.0,1.0,2487.783203
66.938377,-23.665762,-22.472319,2.940981,0.031625,2.940981,0.031625,-19.999857,-20.0,22.130075,41.148979,6.673742,297.376099,12.990215,-0.036782,-0.031659,15.068562,-4.72E-4,0.058741,0.00724,0.0,1.0,2492.066162
67.777267,-23.629122,-22.435677,2.947209,0.028153,2.947209,0.028153,-19.999857,-20.0,22.163738,41.923515,6.788499,297.27005,12.994727,-0.048519,-0.043302,17.984495,-4.52E-4,0.05882,0.011153,0.0,1.0,2498.489258
68.334816,-23.605145,-22.411701,2.954539,0.013966,2.954539,0.013966,-19.999857,-20.0,22.187809,42.440891,8.184214,297.219757,12.991288,-0.056348,-0.047145,22.146236,-4.02E-4,0.058944,0.016455,0.0,1.0,2502.769531
