airspeed_indicator_indicated_speed_kt,altimeter_indicated_altitude_ft,altimeter_pressure_alt_ft,attitude_indicator_indicated_pitch_deg,attitude_indicator_indicated_roll_deg,attitude_indicator_internal_pitch_deg,attitude_indicator_internal_roll_deg,encoder_indicated_altitude_ft,encoder_pressure_alt_ft,gps_indicated_altitude_ft,gps_indicated_ground_speed_kt,gps_indicated_vertical_speed,indicated_heading_deg,magnetic_compass_indicated_heading_deg,slip_skid_ball_indicated_slip_skid,turn_indicator_indicated_turn_rate,vertical_speed_indicator_indicated_speed_fpm,flight_aileron,flight_elevator,flight_rudder,flight_flaps,engine_throttle,engine_rpm
Command: takeoff
93.026764,1044.402954,1045.596436,7.366357,4.432299,7.366357,4.432299,1040.000122,1040,1159.286377,81.454346,1151.061035,331.100708,324.338104,0.151786,0.360458,1151.389282,-0.021087,0.1473,0.1,0,1,2691.402588
92.948555,1050.097412,1051.290894,7.364326,4.440468,7.364326,4.440468,1050.000122,1050,1165.039063,81.50843,1149.903442,331.415588,324.647949,0.152552,0.359308,1152.160767,-0.021106,0.147327,0.1,0,1,2691.416016
92.897797,1053.893555,1055.086914,7.36018,4.445859,7.36018,4.445859,1050.000122,1050,1168.869995,81.54451,1148.651489,331.622345,324.854706,0.152937,0.35814,1152.576172,-0.021145,0.147287,0.1,0,1,2691.399658
92.824265,1059.585327,1060.778809,7.351581,4.451242,7.351581,4.451242,1060.000122,1060,1174.607056,81.598717,1146.143433,331.92923,325.164978,0.153201,0.356029,1152.988647,-0.021171,0.147204,0.1,0,1,2691.350342
92.77713,1063.377075,1064.570557,7.344226,4.45231,7.344226,4.45231,1060.000122,1060,1178.424194,81.634949,1144.12854,332.132751,325.371918,0.153167,0.35458,1153.088623,-0.021196,0.147032,0.1,0,1,2691.306885
92.709297,1069.058472,1070.251953,7.332701,4.449974,7.332701,4.449974,1070.000122,1070,1184.13623,81.689514,1140.758423,332.43866,325.682495,0.152895,0.35268,1152.927979,-0.021201,0.146885,0.1,0,1,2691.232422
92.665939,1072.840698,1074.03418,7.323569,4.446385,7.323569,4.446385,1070.000122,1070,1187.934692,81.726074,1138.338013,332.643768,325.889709,0.152654,0.351707,1152.594971,-0.02119,0.146654,0.1,0,1,2691.179688
92.603523,1078.504272,1079.697754,7.310075,4.439654,7.310075,4.439654,1080.000122,1080,1193.616577,81.781219,1134.529663,332.953918,326.20105,0.152341,0.350784,1151.740112,-0.021173,0.146471,0.1,0,1,2691.099121
92.563568,1082.272583,1083.465942,7.299984,4.435105,7.299984,4.435105,1080.000122,1080,1197.393921,81.81823,1131.9198,333.162109,326.409088,0.152221,0.350457,1150.932373,-0.021141,0.146202,0.1,0,1,2691.045654
92.505959,1087.912354,1089.105713,7.285851,4.429501,7.285851,4.429501,1090.000122,1090,1203.043213,81.874146,1127.957886,333.475769,326.722198,0.152197,0.350262,1149.374512,-0.02112,0.146,0.1,0,1,2690.967285
92.469284,1091.661987,1092.855347,7.275561,4.4267,7.275561,4.4267,1090.000122,1090,1206.798584,81.91172,1125.317627,333.685028,326.931763,0.152268,0.350183,1148.052124,-0.021093,0.145717,0.1,0,1,2690.917236
92.415733,1097.27417,1098.467651,7.261345,4.423814,7.261345,4.423814,1100.000122,1100,1212.414917,81.968575,1121.368774,333.998291,327.24762,0.152434,0.350006,1145.897339,-0.02108,0.145511,0.1,0,1,2690.845947
92.381714,1101.005737,1102.199219,7.251071,4.422258,7.251071,4.422258,1100.000122,1100,1216.148315,82.006828,1118.759766,334.206268,327.459259,0.152539,0.349767,1144.273438,-0.021066,0.145227,0.1,0,1,2690.80127
92.332794,1106.587646,1107.781006,7.236965,4.419721,7.236965,4.419721,1110.000122,1110,1221.732056,82.064766,1114.874878,334.516907,327.778473,0.152624,0.349247,1141.593628,-0.021058,0.145021,0.1,0,1,2690.739502
92.301559,1110.29834,1111.491821,7.22682,4.417397,7.22682,4.417397,1110.000122,1110,1225.44397,82.103783,1112.318115,334.723236,327.992432,0.152614,0.348803,1139.665894,-0.021046,0.144739,0.1,0,1,2690.70166
92.256691,1115.848633,1117.042114,7.21297,4.412664,7.21297,4.412664,1120.000122,1120,1230.995728,82.162949,1108.5271,335.032227,328.315186,0.1525,0.348118,1136.597534,-0.021035,0.144536,0.1,0,1,2690.650879
92.228058,1119.538208,1120.731567,7.203074,4.408585,7.203074,4.408585,1120.000122,1120,1234.686523,82.202835,1106.046509,335.238129,328.531586,0.152377,0.34768,1134.453003,-0.021013,0.144259,0.1,0,1,2690.620605
92.186882,1125.056396,1126.249878,7.189685,4.401536,7.189685,4.401536,1120.000122,1120,1240.207275,82.263351,1102.394409,335.547424,328.858002,0.152162,0.347156,1131.118652,-0.020993,0.144061,0.1,0,1,2690.581299
92.160561,1128.724609,1129.918091,7.180199,4.396386,7.180199,4.396386,1130.000122,1130,1243.877808,82.304176,1100.02417,335.753937,329.076874,0.152026,0.346885,1128.833862,-0.02096,0.143794,0.1,0,1,2690.558838
92.122635,1134.211182,1135.404541,7.167476,4.388677,7.167476,4.388677,1130.000122,1130,1249.369019,82.36615,1096.560181,336.06427,329.407074,0.151858,0.346615,1125.340454,-0.020935,0.143604,0.1,0,1,2690.531006
92.098343,1137.858398,1139.051758,7.158518,4.38363,7.158518,4.38363,1140.000122,1140,1253.020264,82.407967,1094.326904,336.271271,329.628479,0.151778,0.346475,1122.981567,-0.020898,0.14335,0.1,0,1,2690.516113
92.063286,1143.313843,1144.507324,7.146556,4.376579,7.146556,4.376579,1140.000122,1140,1258.483521,82.471481,1091.076904,336.581818,329.962433,0.151699,0.346302,1119.421265,-0.020874,0.14317,0.1,0,1,2690.499268
92.040825,1146.940796,1148.134155,7.138151,4.372078,7.138151,4.372078,1150.000122,1150,1262.116821,82.514351,1088.986816,336.788544,330.186279,0.151664,0.346159,1117.045166,-0.020841,0.142931,0.1,0,1,2690.491455
92.008415,1152.366333,1153.559814,7.126929,4.365638,7.126929,4.365638,1150.000122,1150,1267.553833,82.579475,1085.947021,337.098206,330.523743,0.151612,0.345905,1113.495239,-0.020819,0.142763,0.1,0,1,2690.485107
91.987656,1155.973755,1157.167236,7.11904,4.3613,7.11904,4.3613,1160.000122,1160,1271.170288,82.623436,1083.991577,337.30423,330.749786,0.151568,0.345685,1111.147339,-0.020789,0.142539,0.1,0,1,2690.484131
91.957726,1161.37085,1162.564331,7.108501,4.354689,7.108501,4.354689,1160.000122,1160,1276.582886,82.690224,1081.14563,337.612793,331.090302,0.151477,0.345323,1107.667358,-0.020768,0.142381,0.1,0,1,2690.487549
91.938789,1164.958618,1166.1521,7.101093,4.350028,7.101093,4.350028,1160.000122,1160,1280.183472,82.735313,1079.314453,337.818176,331.318268,0.1514,0.345057,1105.316895,-0.020737,0.14217,0.1,0,1,2690.493164
91.910828,1170.328979,1171.522461,7.091207,4.342815,7.091207,4.342815,1170.000122,1170,1285.57312,82.803802,1076.651367,338.126129,331.66156,0.151265,0.344678,1101.97998,-0.020714,0.142022,0.1,0,1,2690.506348
91.89315,1173.900635,1175.094116,7.08427,4.33779,7.08427,4.33779,1170.000122,1170,1289.159058,82.850044,1074.94043,338.331329,331.891296,0.151171,0.344432,1099.793091,-0.02068,0.141824,0.1,0,1,2690.518066
91.867516,1179.244385,1180.437866,7.075035,4.330252,7.075035,4.330252,1180.000122,1180,1294.527344,82.92028,1072.457397,338.63916,332.237183,0.151032,0.344112,1096.536011,-0.020656,0.141685,0.1,0,1,2690.540039
91.851173,1182.799561,1183.993042,7.068572,4.325191,7.068572,4.325191,1180.000122,1180,1298.099365,82.96769,1070.865967,338.844299,332.468536,0.150949,0.343913,1094.457031,-0.02062,0.141501,0.1,0,1,2690.557373
Command: fly_strait
91.82756,1188.120483,1189.313843,7.059986,4.317852,7.059986,4.317852,1190.000122,1190,1303.447754,83.039696,1068.561035,339.151978,332.816681,0.15084,0.343648,1091.40686,-0.020596,0.141371,0.1,0,1,2690.587891
91.834213,1191.360474,1192.553833,7.055377,4.279532,7.055377,4.279532,1190.000122,1190,1306.710571,83.084244,1067.182251,339.325623,333.03006,0.156832,0.338871,1089.302979,-0.061684,0.1412,0,0,1,2690.608887
91.815018,1196.947998,1198.141479,7.043695,3.537914,7.043695,3.537914,1200.000122,1200,1312.33374,83.162598,1063.13269,339.240326,333.403229,0.171344,0.253436,1086.098755,-0.061136,0.141108,-0.008682,0,1,2690.664551
91.834053,1200.473511,1201.66687,7.020291,2.780904,7.020291,2.780904,1200.000122,1200,1315.869507,83.212982,1058.244873,338.983795,333.648254,0.16633,0.169168,1084.319214,-0.050542,0.140874,-0.004417,0,1,2690.726074
91.884323,1205.744263,1206.937622,6.967721,1.518789,6.967721,1.518789,1210.000122,1210,1321.136719,83.289581,1048.632446,338.544128,334.044769,0.132926,0.048735,1081.333008,-0.039727,0.140406,0.008409,0,1,2690.868164
91.921951,1209.243408,1210.436768,6.929545,0.654572,6.929545,0.654572,1210.000122,1210,1324.620483,83.341019,1041.956421,338.337463,334.338593,0.101219,-0.007567,1079.00708,-0.021697,0.139354,0.030392,0,1,2690.994873
91.97715,1214.46582,1215.65918,6.911322,-0.40163,6.911322,-0.40163,1210.000122,1210,1329.809204,83.417709,1034.597412,338.307281,334.842499,0.055934,-0.03173,1074.901855,-0.009351,0.138591,0.040726,0,1,2691.212891
92.018562,1217.929321,1219.122681,6.918777,-0.903096,6.918777,-0.903096,1220.000122,1220,1333.254028,83.468178,1032.651611,338.464417,335.230225,0.038818,-0.013751,1071.807373,0.005738,0.138226,0.042235,0,1,2691.374023
92.073318,1223.100586,1224.294067,6.949537,-1.201835,6.949537,-1.201835,1220.000122,1220,1338.416504,83.54274,1032.918213,338.822296,335.900421,0.037042,0.037947,1066.924194,0.012901,0.138376,0.034378,0,1,2691.635742
